Role,Module,Route,API endpoint,Action,Expected access,Navigation visibility,Direct URL access,Backend/API authorization,Ownership restriction,Automated test,Browser result,Live result,Status,Evidence,Blocker
safety,Finance & Billing,/claims,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/claims/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Finance & Billing,/claims/[id],N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),PARENT HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/claims/[id]/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Finance & Billing,/claims/new,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),PARENT HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/claims/new/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Cortex,/cortex,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/cortex/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,CRM & Proposal,/crm,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),NO CONFIGURED NAV ITEM,ALLOW BY CATCH-ALL; PAGE GATE VARIES,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,PARTIAL,apps/web/src/app/(dashboard)/crm/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,CRM & Proposal,/crm/accounts,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/crm/accounts/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,CRM & Proposal,/crm/accounts/[id],N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/crm/accounts/[id]/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,CRM & Proposal,/crm/accounts/new,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),PARENT VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/crm/accounts/new/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,CRM & Proposal,/crm/kyc-queue,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/crm/kyc-queue/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,CRM & Proposal,/crm/opportunities,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),NO CONFIGURED NAV ITEM,ALLOW BY CATCH-ALL; PAGE GATE VARIES,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,PARTIAL,apps/web/src/app/(dashboard)/crm/opportunities/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,CRM & Proposal,/crm/opportunities/[id],N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),NO CONFIGURED NAV ITEM,ALLOW BY CATCH-ALL; PAGE GATE VARIES,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,PARTIAL,apps/web/src/app/(dashboard)/crm/opportunities/[id]/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,CRM & Proposal,/crm/opportunities/[id]/proposal,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),NO CONFIGURED NAV ITEM,ALLOW BY CATCH-ALL; PAGE GATE VARIES,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,PARTIAL,apps/web/src/app/(dashboard)/crm/opportunities/[id]/proposal/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,CRM & Proposal,/crm/opportunities/[id]/proposal/change-requests,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),NO CONFIGURED NAV ITEM,ALLOW BY CATCH-ALL; PAGE GATE VARIES,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,PARTIAL,apps/web/src/app/(dashboard)/crm/opportunities/[id]/proposal/change-requests/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,CRM & Proposal,/crm/opportunities/[id]/proposal/design,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),NO CONFIGURED NAV ITEM,ALLOW BY CATCH-ALL; PAGE GATE VARIES,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,PARTIAL,apps/web/src/app/(dashboard)/crm/opportunities/[id]/proposal/design/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,CRM & Proposal,/crm/opportunities/[id]/proposal/inspection,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),NO CONFIGURED NAV ITEM,ALLOW BY CATCH-ALL; PAGE GATE VARIES,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,PARTIAL,apps/web/src/app/(dashboard)/crm/opportunities/[id]/proposal/inspection/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,CRM & Proposal,/crm/opportunities/[id]/proposal/pprf,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),NO CONFIGURED NAV ITEM,ALLOW BY CATCH-ALL; PAGE GATE VARIES,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,PARTIAL,apps/web/src/app/(dashboard)/crm/opportunities/[id]/proposal/pprf/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,CRM & Proposal,/crm/opportunities/new/pprf,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),NO CONFIGURED NAV ITEM,ALLOW BY CATCH-ALL; PAGE GATE VARIES,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,PARTIAL,apps/web/src/app/(dashboard)/crm/opportunities/new/pprf/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Dashboard,/dashboard,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,PASSED - real Supabase login and render,NOT TESTED,PARTIAL,apps/web/src/app/(dashboard)/dashboard/page.tsx; isolated Chromium role matrix 2026-09-02,Full route-state and action coverage remains
safety,Documents,/documents,N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),VISIBLE,ALLOW,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/documents/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Finance,/finance,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/finance/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Finance,/finance/cash,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/finance/cash/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Finance,/finance/cash/[id],N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),PARENT HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/finance/cash/[id]/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Finance,/finance/cash/new,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),PARENT HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/finance/cash/new/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Finance,/finance/journals/[id],N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),PARENT HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/finance/journals/[id]/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Finance,/finance/journals/new,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),PARENT HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/finance/journals/new/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Finance,/finance/ledger,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),PARENT HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/finance/ledger/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Finance,/finance/payables,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/finance/payables/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Finance,/finance/payables/[id],N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),PARENT HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/finance/payables/[id]/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Finance,/finance/payables/[id]/edit,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),PARENT HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/finance/payables/[id]/edit/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Finance,/finance/payables/new,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),PARENT HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/finance/payables/new/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Finance,/finance/receivables,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/finance/receivables/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Finance,/finance/reconciliation,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/finance/reconciliation/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Finance,/finance/reconciliation/[id],N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),PARENT HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/finance/reconciliation/[id]/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Finance,/finance/reconciliation/new,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),PARENT HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/finance/reconciliation/new/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Proposal Print,/inspection/[id],N/A (page resource; endpoint matrix tracked separately),View,ALLOW (current source policy),NO CONFIGURED NAV ITEM,ALLOW BY CATCH-ALL; PAGE GATE VARIES,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,PARTIAL,apps/web/src/app/(print)/inspection/[id]/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Inventory,/inventory,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/inventory/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
safety,Inventory,/inventory/movements,N/A (page resource; endpoint matrix tracked separately),View,DENY (current source policy),PARENT HIDDEN,DENY/REDIRECT,Page/layout gate; action and endpoint capabilities require separate rows,Tenant scope required,NOT TESTED,NOT TESTED,NOT TESTED,NOT TESTED,apps/web/src/app/(dashboard)/inventory/movements/page.tsx; apps/web/src/lib/operations/nav-config.ts; apps/web/src/lib/protected-route.ts,
